x y1 y2
940.000000 1.367409 1.378772
941.000000 1.368907 1.378562
942.000000 1.361304 1.377815
943.000000 1.353491 1.376073
944.000000 1.342805 1.373169
945.000000 1.342498 1.368832
946.000000 1.349400 1.364203
947.000000 1.347491 1.360699
948.000000 1.345497 1.357987
949.000000 1.354995 1.355742
950.000000 1.355693 1.354969
951.000000 1.366699 1.355129
952.000000 1.363791 1.356903
953.000000 1.359897 1.359018
954.000000 1.367409 1.360613
955.000000 1.364201 1.362544
956.000000 1.364201 1.364115
957.000000 1.361396 1.365319
958.000000 1.362008 1.365899
959.000000 1.365393 1.366165
960.000000 1.369600 1.366622
961.000000 1.377505 1.367603
962.000000 1.380755 1.369619
963.000000 1.384006 1.372309
964.000000 1.390801 1.375395
965.000000 1.386693 1.379071
966.000000 1.387809 1.382206
967.000000 1.386501 1.384804
968.000000 1.397995 1.386704
969.000000 1.396902 1.389292
970.000000 1.407895 1.391878
971.000000 1.409205 1.395360
972.000000 1.407400 1.399074
973.000000 1.415208 1.402281
974.000000 1.413308 1.405691
975.000000 1.415208 1.408641
976.000000 1.426493 1.411218
977.000000 1.423609 1.414554
978.000000 1.415208 1.417615
979.000000 1.410000 1.419245
980.000000 1.413507 1.419369
981.000000 1.413308 1.419124
982.000000 1.404909 1.418749
983.000000 1.410696 1.417458
984.000000 1.414107 1.416471
985.000000 1.420192 1.416161
986.000000 1.419003 1.416907
987.000000 1.420394 1.417974
988.000000 1.417696 1.419193
989.000000 1.421707 1.420049
990.000000 1.429490 1.421041
991.000000 1.429695 1.422852
992.000000 1.417997 1.424907
993.000000 1.425801 1.425546
994.000000 1.426310 1.426209
995.000000 1.432603 1.426908
996.000000 1.439305 1.428245
997.000000 1.441795 1.430492
998.000000 1.444002 1.433208
999.000000 1.447199 1.436061
1000.000000 1.442710 1.438970
1001.000000 1.448792 1.441074
1002.000000 1.447807 1.443168
1003.000000 1.456410 1.444932
1004.000000 1.462394 1.447258
1005.000000 1.468105 1.450265
1006.000000 1.467502 1.453869
1007.000000 1.452391 1.457253
1008.000000 1.462095 1.458443
1009.000000 1.465008 1.459428
1010.000000 1.462095 1.460582
1011.000000 1.463400 1.461384
1012.000000 1.466899 1.462053
1013.000000 1.483305 1.462962
1014.000000 1.485796 1.465676
1015.000000 1.485597 1.469232
1016.000000 1.480100 1.472697
1017.000000 1.481945 1.475052
1018.000000 1.483790 1.476748
1019.000000 1.484098 1.478135
1020.000000 1.475993 1.479257
1021.000000 1.469594 1.479244
1022.000000 1.467007 1.477977
1023.000000 1.476603 1.476000
1024.000000 1.459897 1.475002
1025.000000 1.465910 1.472833
1026.000000 1.465610 1.470973
1027.000000 1.470891 1.469494
1028.000000 1.466491 1.468961
1029.000000 1.471605 1.468479
1030.000000 1.462994 1.468601
1031.000000 1.443710 1.468075
1032.000000 1.441296 1.465159
1033.000000 1.439845 1.461135
1034.000000 1.438394 1.456951
1035.000000 1.433301 1.453081
1036.000000 1.438807 1.449286
1037.000000 1.439698 1.446574
1038.000000 1.439595 1.444828
1039.000000 1.448792 1.443739
1040.000000 1.461390 1.444081
1041.000000 1.471800 1.446466
1042.000000 1.460110 1.450700
1043.000000 1.462010 1.454023
1044.000000 1.471692 1.456611
1045.000000 1.474491 1.459576
1046.000000 1.475492 1.462706
1047.000000 1.468299 1.465635
1048.000000 1.557099 1.467323
1049.000000 1.466405 1.477748
1050.000000 1.480100 1.481557
1051.000000 1.479006 1.482746
1052.000000 1.486900 1.482518
1053.000000 1.480210 1.482587
1054.000000 1.466405 1.482134
1055.000000 1.464000 1.479992
1056.000000 1.461796 1.477021
1057.000000 1.442003 1.473822
1058.000000 1.464794 1.468780
1059.000000 1.463208 1.465914
1060.000000 1.477410 1.464386
1061.000000 1.467502 1.465216
1062.000000 1.478809 1.466000
1063.000000 1.477192 1.467814
1064.000000 1.483107 1.469731
1065.000000 1.486503 1.472068
1066.000000 1.479991 1.474683
1067.000000 1.482800 1.476391
1068.000000 1.463807 1.477723
1069.000000 1.461710 1.476669
1070.000000 1.447890 1.474337
1071.000000 1.557099 1.470221
1072.000000 1.450200 1.477581
1073.000000 1.458194 1.478339
1074.000000 1.455604 1.476173
1075.000000 1.464408 1.472667
1076.000000 1.467610 1.469998
1077.000000 1.465008 1.468494
1078.000000 1.472993 1.467461
1079.000000 1.472299 1.467625
1080.000000 1.481503 1.468275
1081.000000 1.482602 1.470043
1082.000000 1.483591 1.472256
1083.000000 1.499610 1.474483
1084.000000 1.511807 1.478153
1085.000000 1.519595 1.483390
1086.000000 1.519203 1.489528
1087.000000 1.520011 1.495223
1088.000000 1.521005 1.500001
1089.000000 1.527697 1.503813
1090.000000 1.538509 1.507390
1091.000000 1.533601 1.511560
1092.000000 1.534095 1.514957
1093.000000 1.534189 1.517564
1094.000000 1.554002 1.519470
1095.000000 1.562207 1.522887
1096.000000 1.561792 1.527452
1097.000000 1.574803 1.531846
1098.000000 1.565803 1.536846
1099.000000 1.563893 1.540505
1100.000000 1.544211 1.542801
1101.000000 1.569711 1.542138
1102.000000 1.543496 1.542860
1103.000000 1.561207 1.541522
1104.000000 1.582404 1.541207
1105.000000 1.581403 1.543663
1106.000000 1.576094 1.546937
1107.000000 1.575796 1.549506
1108.000000 1.571794 1.551304
1109.000000 1.567791 1.552093
1110.000000 1.566711 1.551917
1111.000000 1.573688 1.551241
1112.000000 1.570500 1.551181
1113.000000 1.557802 1.551110
1114.000000 1.582404 1.549717
1115.000000 1.574208 1.550434
1116.000000 1.582203 1.551234
1117.000000 1.582504 1.552710
1118.000000 1.578607 1.554315
1119.000000 1.595813 1.555326
1120.000000 1.590204 1.557657
1121.000000 1.573391 1.559698
1122.000000 1.591191 1.559580
1123.000000 1.598798 1.560286
1124.000000 1.587402 1.562104
1125.000000 1.568406 1.562998
1126.000000 1.563697 1.561388
1127.000000 1.565288 1.558391
1128.000000 1.556711 1.555426
1129.000000 1.562207 1.552068
1130.000000 1.552804 1.549567
1131.000000 1.543400 1.546864
1132.000000 1.549811 1.543443
1133.000000 1.553591 1.540820
1134.000000 1.538509 1.539352
1135.000000 1.546408 1.537040
1136.000000 1.548995 1.535432
1137.000000 1.554002 1.534671
1138.000000 1.547700 1.534913
1139.000000 1.546910 1.534908
1140.000000 1.545094 1.534675
1141.000000 1.559600 1.534178
1142.000000 1.552795 1.535143
1143.000000 1.565411 1.535963
1144.000000 1.578806 1.537871
1145.000000 1.573193 1.541396
1146.000000 1.578507 1.544578
1147.000000 1.577934 1.547639
1148.000000 1.569095 1.550149
1149.000000 1.565607 1.551142
1150.000000 1.551807 1.550945
1151.000000 1.554098 1.548856
1152.000000 1.554606 1.546458
1153.000000 1.545022 1.544363
1154.000000 1.543258 1.541727
1155.000000 1.558895 1.539008
1156.000000 1.578507 1.538272
1157.000000 1.564358 1.540602
1158.000000 1.546408 1.542530
1159.000000 1.555791 1.542037
1160.000000 1.546097 1.541440
1161.000000 1.536901 1.539948
1162.000000 1.547389 1.537291
1163.000000 1.552193 1.535575
1164.000000 1.553808 1.535076
1165.000000 1.550989 1.535382
1166.000000 1.562793 1.535673
1167.000000 1.552289 1.537125
1168.000000 1.557002 1.537827
1169.000000 1.567398 1.538525
1170.000000 1.575299 1.540225
1171.000000 1.575299 1.542961
1172.000000 1.575002 1.545780
1173.000000 1.581404 1.548159
1174.000000 1.587806 1.550646
1175.000000 1.570007 1.553492
1176.000000 1.571388 1.554278
1177.000000 1.572006 1.554124
1178.000000 1.533390 1.553686
1179.000000 1.573589 1.549245
1180.000000 1.578507 1.547712
1181.000000 1.594896 1.548382
1182.000000 1.589092 1.551585
1183.000000 1.589901 1.554827
1184.000000 1.582203 1.557622
1185.000000 1.585590 1.559006
1186.000000 1.585389 1.559892
1187.000000 1.591394 1.560442
1188.000000 1.579205 1.561388
1189.000000 1.569243 1.561160
1190.000000 1.568874 1.559404
1191.000000 1.567300 1.557196
1192.000000 1.574134 1.554978
1193.000000 1.559090 1.553788
1194.000000 1.557366 1.551717
1195.000000 1.559308 1.549307
1196.000000 1.550239 1.547303
1197.000000 1.541169 1.544850
1198.000000 1.532099 1.541571
1199.000000 1.523030 1.537417
1200.000000 1.513961 1.532487
1201.000000 1.504891 1.526926
1202.000000 1.501550 1.520867
1203.000000 1.498208 1.515029
1204.000000 1.494867 1.509719
1205.000000 1.491525 1.504993
1206.000000 1.488184 1.500780
1207.000000 1.484843 1.496971
1208.000000 1.481501 1.493470
1209.000000 1.478160 1.490187
1210.000000 1.474818 1.487046
1211.000000 1.471477 1.483997
1212.000000 1.468135 1.481008
1213.000000 1.464794 1.478048
1214.000000 1.472581 1.475104
1215.000000 1.471410 1.473370
1216.000000 1.467093 1.472339
1217.000000 1.457492 1.471272
1218.000000 1.451589 1.469243
1219.000000 1.448604 1.466329
1220.000000 1.426493 1.463026
1221.000000 1.427491 1.457534
1222.000000 1.505004 1.451712
1223.000000 1.414847 1.454939
1224.000000 1.398406 1.452612
1225.000000 1.399600 1.445611
1226.000000 1.423994 1.437284
1227.000000 1.426900 1.432078
1228.000000 1.413507 1.429483
1229.000000 1.432932 1.426989
1230.000000 1.430492 1.426858
1231.000000 1.441795 1.427682
1232.000000 1.479596 1.430059
1233.000000 1.469292 1.437045
1234.000000 1.463315 1.444424
1235.000000 1.464193 1.450305
1236.000000 1.459897 1.454749
1237.000000 1.439325 1.457493
1238.000000 1.409642 1.456847
1239.000000 1.401620 1.451367
1240.000000 1.380796 1.443295
1241.000000 1.378493 1.432726
1242.000000 1.350494 1.421942
1243.000000 1.358806 1.409297
1244.000000 1.495707 1.398018
1245.000000 1.359804 1.403662
1246.000000 1.339800 1.402815
1247.000000 1.362194 1.395875
1248.000000 1.361804 1.389006
1249.000000 1.344393 1.383082
1250.000000 1.349000 1.376459
1251.000000 1.342300 1.370645
1252.000000 1.331327 1.365180
1253.000000 1.306114 1.359271
1254.000000 1.281673 1.351035
1255.000000 1.294498 1.339824
1256.000000 1.262993 1.329600
1257.000000 1.246463 1.317765
1258.000000 1.280902 1.304568
1259.000000 1.295924 1.295510
1260.000000 1.286803 1.291166
1261.000000 1.270196 1.288799
1262.000000 1.261798 1.285902
1263.000000 1.298398 1.282042
1264.000000 1.291806 1.281699
1265.000000 1.269503 1.282699
1266.000000 1.271407 1.281998
1267.000000 1.274795 1.280543
1268.000000 1.251596 1.279181
1269.000000 1.245904 1.275699
1270.000000 1.278871 1.270822
1271.000000 1.259700 1.268981
1272.000000 1.264398 1.267146
1273.000000 1.263695 1.265890
1274.000000 1.250531 1.264983
1275.000000 1.243905 1.263030
1276.000000 1.259097 1.260010
1277.000000 1.291773 1.258201
1278.000000 1.303407 1.260501
1279.000000 1.289923 1.266047
1280.000000 1.289507 1.271439
1281.000000 1.269793 1.276066
1282.000000 1.259906 1.277794
1283.000000 1.271326 1.276755
1284.000000 1.270793 1.275509
1285.000000 1.277400 1.274319
1286.000000 1.271698 1.273972
1287.000000 1.491803 1.273568
1288.000000 1.292608 1.295679
1289.000000 1.301406 1.307883
1290.000000 1.332996 1.313475
1291.000000 1.335399 1.318238
1292.000000 1.369600 1.322558
1293.000000 1.406193 1.329903
1294.000000 1.440839 1.342137
1295.000000 1.429307 1.359485
1296.000000 1.392603 1.376426
1297.000000 1.395907 1.387105
1298.000000 1.393787 1.393522
1299.000000 1.400894 1.396908
1300.000000 1.401502 1.399266
1301.000000 1.402702 1.401029
1302.000000 1.403903 1.402477
1303.000000 1.414007 1.403767
1304.000000 1.397995 1.405955
1305.000000 1.399894 1.406637
1306.000000 1.392292 1.406626
1307.000000 1.364592 1.405463
1308.000000 1.351004 1.400827
1309.000000 1.361100 1.393433
1310.000000 1.369901 1.386609
1311.000000 1.345497 1.381896
1312.000000 1.336005 1.376171
1313.000000 1.320202 1.369433
1314.000000 1.321702 1.361184
1315.000000 1.315807 1.353190
1316.000000 1.329204 1.345586
1317.000000 1.309397 1.340407
1318.000000 1.288494 1.334959
1319.000000 1.300508 1.327641
1320.000000 1.300678 1.321303
1321.000000 1.296496 1.316200
1322.000000 1.319192 1.311827
1323.000000 1.321598 1.310603
1324.000000 1.315322 1.311451
1325.000000 1.293795 1.312606
1326.000000 1.283697 1.311480
1327.000000 1.281493 1.308128
1328.000000 1.301287 1.303720
1329.000000 1.285562 1.301285
1330.000000 1.279116 1.298611
1331.000000 1.292708 1.295362
1332.000000 1.295908 1.293501
1333.000000 1.291406 1.292929
1334.000000 1.286803 1.292628
1335.000000 1.289092 1.291990
1336.000000 1.286604 1.291437
1337.000000 1.279902 1.290734
1338.000000 1.258194 1.289331
1339.000000 1.256897 1.285478
1340.000000 1.265903 1.280542
1341.000000 1.293293 1.276464
1342.000000 1.267813 1.276052
1343.000000 1.287399 1.275150
1344.000000 1.272426 1.275923
1345.000000 1.272054 1.276032
1346.000000 1.267893 1.275668
1347.000000 1.256408 1.274662
1348.000000 1.253180 1.272258
1349.000000 1.263807 1.269011
1350.000000 1.254674 1.266707
1351.000000 1.263807 1.264276
1352.000000 1.262276 1.262893
1353.000000 1.271666 1.262071
1354.000000 1.280672 1.262539
1355.000000 1.289890 1.264559
1356.000000 1.292992 1.268141
1357.000000 1.297606 1.272522
1358.000000 1.303322 1.277347
1359.000000 1.348399 1.282505
1360.000000 1.366195 1.291962
1361.000000 1.358197 1.304789
1362.000000 1.362045 1.317319
1363.000000 1.348127 1.328704
1364.000000 1.357700 1.336788
1365.000000 1.353070 1.343264
1366.000000 1.329204 1.347805
1367.000000 1.318618 1.348350
1368.000000 1.324696 1.345614
1369.000000 1.324100 1.342175
1370.000000 1.346692 1.338784
1371.000000 1.348909 1.338222
1372.000000 1.340572 1.339512
1373.000000 1.327739 1.340717
1374.000000 1.325135 1.340305
1375.000000 1.315997 1.338761
1376.000000 1.317593 1.335833
1377.000000 1.336398 1.332665
1378.000000 1.327404 1.331726
1379.000000 1.322594 1.331175
1380.000000 1.318044 1.330320
1381.000000 1.304495 1.328877
1382.000000 1.292892 1.325835
1383.000000 1.293494 1.321031
1384.000000 1.300576 1.315865
1385.000000 1.314095 1.311820
1386.000000 1.325803 1.310218
1387.000000 1.301897 1.311316
1388.000000 1.313094 1.311227
1389.000000 1.326594 1.311554
1390.000000 1.323522 1.313492
1391.000000 1.326805 1.315798
1392.000000 1.341868 1.318374
1393.000000 1.331593 1.322398
1394.000000 1.331292 1.325727
1395.000000 1.339208 1.328256
1396.000000 1.363903 1.330931
1397.000000 1.358991 1.336066
1398.000000 1.364498 1.341520
1399.000000 1.358862 1.347104
1400.000000 1.363605 1.351553
1401.000000 1.350202 1.355411
1402.000000 1.355803 1.357141
1403.000000 1.363234 1.358159
1404.000000 1.377297 1.359560
1405.000000 1.390608 1.362580
1406.000000 1.400305 1.367592
1407.000000 1.400697 1.374160
1408.000000 1.399404 1.380837
1409.000000 1.383394 1.386639
1410.000000 1.393107 1.389577
1411.000000 1.415709 1.391737
1412.000000 1.416390 1.395806
1413.000000 1.430861 1.400570
1414.000000 1.414968 1.406704
1415.000000 1.417796 1.411109
1416.000000 1.397194 1.414357
1417.000000 1.390298 1.414422
1418.000000 1.406331 1.412095
1419.000000 1.398386 1.410638
1420.000000 1.411094 1.409039
1421.000000 1.400109 1.408927
1422.000000 1.378493 1.408417
1423.000000 1.382992 1.405342
1424.000000 1.393806 1.401752
1425.000000 1.391498 1.399549
1426.000000 1.394700 1.398103
1427.000000 1.386520 1.397534
1428.000000 1.407202 1.396566
1429.000000 1.394097 1.397713
1430.000000 1.398562 1.398432
1431.000000 1.405304 1.399265
1432.000000 1.408609 1.400797
1433.000000 1.403883 1.402890
1434.000000 1.414087 1.404506
1435.000000 1.395751 1.406779
1436.000000 1.396005 1.407156
1437.000000 1.397702 1.406497
1438.000000 1.391595 1.405604
1439.000000 1.387906 1.404067
1440.000000 1.402800 1.401978
1441.000000 1.393398 1.401476
1442.000000 1.399012 1.400869
1443.000000 1.397155 1.400841
1444.000000 1.410199 1.400913
1445.000000 1.414107 1.402430
1446.000000 1.410497 1.404972
1447.000000 1.421181 1.407323
1448.000000 1.419850 1.410435
1449.000000 1.420596 1.413452
1450.000000 1.416330 1.416130
1451.000000 1.421202 1.417857
1452.000000 1.424704 1.419430
1453.000000 1.414607 1.421163
1454.000000 1.401463 1.421687
1455.000000 1.408490 1.420083
1456.000000 1.426005 1.418350
1457.000000 1.441192 1.418738
1458.000000 1.441961 1.421876
1459.000000 1.441171 1.426118
1460.000000 1.437298 1.430263
1461.000000 1.419104 1.433392
1462.000000 1.413108 1.433630
1463.000000 1.415008 1.431705
1464.000000 1.421707 1.429187
1465.000000 1.427593 1.427478
1466.000000 1.420697 1.427067
1467.000000 1.410596 1.426610
1468.000000 1.416511 1.425033
1469.000000 1.425395 1.423684
1470.000000 1.426005 1.423620
1471.000000 1.432090 1.424300
1472.000000 1.429307 1.425914
1473.000000 1.428408 1.427493
1474.000000 1.423629 1.428738
1475.000000 1.437298 1.429136
1476.000000 1.435998 1.430548
1477.000000 1.434268 1.432215
1478.000000 1.421202 1.433601
1479.000000 1.427409 1.433238
1480.000000 1.425639 1.432696
1481.000000 1.429409 1.431984
1482.000000 1.433199 1.431702
1483.000000 1.450410 1.432096
1484.000000 1.454799 1.434672
1485.000000 1.458130 1.438529
1486.000000 1.458002 1.442885
1487.000000 1.464322 1.446916
1488.000000 1.467093 1.450953
1489.000000 1.471194 1.454814
1490.000000 1.473297 1.458570
1491.000000 1.471605 1.462043
1492.000000 1.468407 1.464776
1493.000000 1.481196 1.466458
1494.000000 1.472602 1.468813
1495.000000 1.465094 1.470331
1496.000000 1.468493 1.470409
1497.000000 1.462159 1.470139
1498.000000 1.459172 1.469094
1499.000000 1.465502 1.467483
1500.000000 1.451589 1.466496
1501.000000 1.459002 1.464458
1502.000000 1.465996 1.462924
1503.000000 1.472169 1.462622
1504.000000 1.471151 1.463651
1505.000000 1.478131 1.465072
1506.000000 1.473405 1.467226
1507.000000 1.479290 1.468953
1508.000000 1.484605 1.470855
1509.000000 1.493206 1.473203
1510.000000 1.495595 1.476405
1511.000000 1.490802 1.479876
1512.000000 1.496491 1.482504
1513.000000 1.493451 1.484972
1514.000000 1.500690 1.486749
1515.000000 1.504189 1.488743
1516.000000 1.501006 1.490990
1517.000000 1.486171 1.492727
1518.000000 1.481701 1.492396
1519.000000 1.471800 1.490610
1520.000000 1.484010 1.487322
1521.000000 1.473297 1.485085
1522.000000 1.477410 1.482545
1523.000000 1.473101 1.480600
1524.000000 1.486900 1.478735
1525.000000 1.487807 1.478612
1526.000000 1.484891 1.479470
1527.000000 1.500803 1.480337
1528.000000 1.498981 1.482782
1529.000000 1.498397 1.485496
1530.000000 1.485685 1.487888
1531.000000 1.490891 1.488429
1532.000000 1.498374 1.488541
1533.000000 1.487697 1.489300
1534.000000 1.495394 1.489150
1535.000000 1.491625 1.489390
1536.000000 1.486392 1.489408
1537.000000 1.496200 1.488740
1538.000000 1.496670 1.488889
1539.000000 1.512791 1.489493
1540.000000 1.497297 1.491953
1541.000000 1.499093 1.493344
1542.000000 1.503895 1.494150
1543.000000 1.509001 1.495105
1544.000000 1.506977 1.496581
1545.000000 1.506546 1.497906
1546.000000 1.485707 1.498921
1547.000000 1.484120 1.497422
1548.000000 1.469702 1.494709
1549.000000 1.473796 1.490268
1550.000000 1.472949 1.486021
1551.000000 1.461903 1.482373
1552.000000 1.465695 1.478285
1553.000000 1.454207 1.474869
1554.000000 1.452602 1.470978
1555.000000 1.434700 1.467115
1556.000000 1.434905 1.461798
1557.000000 1.428674 1.456399
1558.000000 1.425436 1.450962
1559.000000 1.433610 1.445805
1560.000000 1.438497 1.442291
1561.000000 1.439906 1.440560
1562.000000 1.437505 1.440047
1563.000000 1.434309 1.439895
1564.000000 1.434206 1.439542
1565.000000 1.432706 1.439091
1566.000000 1.438994 1.438478
1567.000000 1.442398 1.438541
1568.000000 1.436596 1.439328
1569.000000 1.440403 1.439743
1570.000000 1.431803 1.440302
1571.000000 1.441109 1.439938
1572.000000 1.451126 1.440152
1573.000000 1.447660 1.441761
1574.000000 1.452391 1.443517
1575.000000 1.449990 1.445604
1576.000000 1.439097 1.447343
1577.000000 1.440673 1.447494
1578.000000 1.428102 1.446981
1579.000000 1.411034 1.444873
1580.000000 1.409702 1.440348
1581.000000 1.414107 1.435019
1582.000000 1.415008 1.430460
1583.000000 1.408232 1.426966
1584.000000 1.403095 1.423668
1585.000000 1.396804 1.420246
1586.000000 1.386693 1.416445
1587.000000 1.392699 1.411762
1588.000000 1.397624 1.407812
1589.000000 1.390105 1.405252
1590.000000 1.374495 1.402874
1591.000000 1.368008 1.399096
1592.000000 1.365467 1.394277
1593.000000 1.378208 1.389188
1594.000000 1.375327 1.385941
1595.000000 1.368176 1.383729
1596.000000 1.363494 1.381474
1597.000000 1.360304 1.378888
1598.000000 1.376709 1.376044
1599.000000 1.360692 1.375148
1600.000000 1.346149 1.373674
1601.000000 1.361507 1.370408
1602.000000 1.360563 1.368194
1603.000000 1.352704 1.366733
1604.000000 1.354316 1.364963
1605.000000 1.353601 1.363359
1606.000000 1.363104 1.361937
1607.000000 1.356208 1.361784
1608.000000 1.362064 1.361581
1609.000000 1.370163 1.361960
1610.000000 1.358400 1.363480
1611.000000 1.362899 1.364170
1612.000000 1.361693 1.364777
1613.000000 1.360692 1.365167
1614.000000 1.364331 1.365292
1615.000000 1.368532 1.365664
1616.000000 1.376993 1.366592
1617.000000 1.367746 1.368631
1618.000000 1.376879 1.370041
1619.000000 1.373834 1.371906
1620.000000 1.361396 1.373499
1621.000000 1.353693 1.373420
1622.000000 1.356705 1.371617
1623.000000 1.346801 1.369465
1624.000000 1.333102 1.366347
1625.000000 1.330707 1.361601
1626.000000 1.341004 1.356253
1627.000000 1.348109 1.352302
1628.000000 1.342408 1.350309
1629.000000 1.350804 1.348938
1630.000000 1.358400 1.348872
1631.000000 1.350494 1.350302
1632.000000 1.348909 1.351501
1633.000000 1.340195 1.352217
1634.000000 1.334846 1.351654
1635.000000 1.336112 1.349899
1636.000000 1.350093 1.347855
1637.000000 1.359601 1.347405
1638.000000 1.360859 1.348904
1639.000000 1.365598 1.351409
1640.000000 1.357405 1.354637
1641.000000 1.350402 1.356993
1642.000000 1.348727 1.357841
1643.000000 1.343508 1.357618
1644.000000 1.338993 1.356331
1645.000000 1.326999 1.354165
1646.000000 1.338401 1.350510
1647.000000 1.340123 1.347688
1648.000000 1.317072 1.345844
1649.000000 1.321283 1.342261
1650.000000 1.326295 1.338512
1651.000000 1.329805 1.335632
1652.000000 1.319993 1.333906
1653.000000 1.296395 1.331927
1654.000000 1.281493 1.327482
1655.000000 1.263296 1.320585
1656.000000 1.275608 1.311242
1657.000000 1.277923 1.302868
1658.000000 1.262993 1.296179
1659.000000 1.263903 1.289546
1660.000000 1.254107 1.283633
1661.000000 1.236002 1.277690
1662.000000 1.239296 1.270475
1663.000000 1.217893 1.263579
1664.000000 1.239342 1.255457
1665.000000 1.247894 1.249514
1666.000000 1.256708 1.246190
1667.000000 1.234995 1.245437
1668.000000 1.234598 1.244002
1669.000000 1.217300 1.242186
1670.000000 1.234797 1.238655
1671.000000 1.227401 1.236172
1672.000000 1.228788 1.233843
1673.000000 1.223301 1.231936
1674.000000 1.223900 1.229908
1675.000000 1.216945 1.228043
1676.000000 1.197103 1.225782
1677.000000 1.192293 1.221645
1678.000000 1.197203 1.216414
1679.000000 1.199199 1.211556
1680.000000 1.210903 1.207573
1681.000000 1.211402 1.205510
1682.000000 1.221807 1.204735
1683.000000 1.231906 1.205652
1684.000000 1.231194 1.208331
1685.000000 1.238206 1.211651
1686.000000 1.239296 1.215634
1687.000000 1.231603 1.219705
1688.000000 1.227506 1.222707
1689.000000 1.231906 1.224433
1690.000000 1.233745 1.225721
1691.000000 1.237302 1.226862
1692.000000 1.227702 1.228178
1693.000000 1.218635 1.228576
1694.000000 1.223002 1.227562
1695.000000 1.250750 1.226286
1696.000000 1.257103 1.227650
1697.000000 1.253698 1.231014
1698.000000 1.262403 1.234823
1699.000000 1.263312 1.239308
1700.000000 1.269406 1.243825
1701.000000 1.264398 1.248513
1702.000000 1.259002 1.252367
1703.000000 1.272087 1.254854
1704.000000 1.274048 1.257651
1705.000000 1.292858 1.260605
1706.000000 1.293193 1.265251
1707.000000 1.293946 1.270457
1708.000000 1.289308 1.275519
1709.000000 1.276797 1.279520
1710.000000 1.290306 1.281272
1711.000000 1.291306 1.283000
1712.000000 1.299900 1.284723
1713.000000 1.299089 1.287177
1714.000000 1.299224 1.289731
1715.000000 1.307805 1.292089
1716.000000 1.303900 1.294985
1717.000000 1.317593 1.297503
1718.000000 1.322506 1.300964
1719.000000 1.322506 1.305133
1720.000000 1.315807 1.309263
1721.000000 1.318131 1.312238
1722.000000 1.328568 1.314516
1723.000000 1.322996 1.317306
1724.000000 1.318496 1.319550
1725.000000 1.284406 1.320789
1726.000000 1.282989 1.317799
1727.000000 1.277090 1.312685
1728.000000 1.281197 1.306447
1729.000000 1.287996 1.300738
1730.000000 1.285645 1.296636
1731.000000 1.280803 1.293577
1732.000000 1.271003 1.290852
1733.000000 1.263504 1.287536
1734.000000 1.263296 1.283435
1735.000000 1.266400 1.279286
1736.000000 1.270648 1.275846
1737.000000 1.275396 1.273561
1738.000000 1.266592 1.272590
1739.000000 1.268730 1.271525
1740.000000 1.280295 1.270672
1741.000000 1.282594 1.271162
1742.000000 1.289407 1.272581
1743.000000 1.286836 1.275027
1744.000000 1.267797 1.277521
1745.000000 1.273204 1.277842
1746.000000 1.269309 1.277451
1747.000000 1.271698 1.276368
1748.000000 1.287200 1.275281
1749.000000 1.299174 1.275884
1750.000000 1.301507 1.278595
1751.000000 1.307600 1.282423
1752.000000 1.304393 1.287063
1753.000000 1.306694 1.291333
1754.000000 1.325697 1.295180
1755.000000 1.339100 1.300380
1756.000000 1.331913 1.307240
1757.000000 1.347909 1.313576
1758.000000 1.343905 1.320612
1759.000000 1.357092 1.326915
1760.000000 1.362806 1.333554
1761.000000 1.362212 1.340336
1762.000000 1.377695 1.346435
1763.000000 1.367409 1.353182
1764.000000 1.383394 1.358501
1765.000000 1.392002 1.364186
1766.000000 1.392796 1.370447
1767.000000 1.397761 1.376440
1768.000000 1.388021 1.382166
1769.000000 1.391692 1.386075
1770.000000 1.396726 1.388988
1771.000000 1.407202 1.391662
1772.000000 1.396433 1.395103
1773.000000 1.393592 1.397424
1774.000000 1.373909 1.398560
1775.000000 1.396317 1.396829
1776.000000 1.391692 1.396251
1777.000000 1.394408 1.395952
1778.000000 1.394895 1.396115
1779.000000 1.385425 1.396549
1780.000000 1.377809 1.396030
1781.000000 1.377809 1.394219
1782.000000 1.397507 1.391947
1783.000000 1.391091 1.391867
1784.000000 1.403607 1.392295
1785.000000 1.412729 1.394242
1786.000000 1.422799 1.397753
1787.000000 1.407578 1.402747
1788.000000 1.386963 1.406254
1789.000000 1.377202 1.406263
1790.000000 1.377562 1.403385
1791.000000 1.362101 1.399462
1792.000000 1.369319 1.393853
1793.000000 1.357478 1.388812
1794.000000 1.349054 1.383396
1795.000000 1.355399 1.377453
1796.000000 1.365728 1.372563
1797.000000 1.374438 1.369885
1798.000000 1.360193 1.369593
1799.000000 1.338634 1.368999
1800.000000 1.335791 1.365886
1801.000000 1.333974 1.361428
1802.000000 1.323802 1.356595
1803.000000 1.310393 1.351035
1804.000000 1.299207 1.344260
1805.000000 1.312491 1.336372
1806.000000 1.321598 1.330134
1807.000000 1.341598 1.326425
1808.000000 1.328692 1.326535
1809.000000 1.324468 1.327281
1810.000000 1.325082 1.327718
1811.000000 1.324205 1.327947
1812.000000 1.319714 1.327937
1813.000000 1.339549 1.327330
1814.000000 1.336095 1.328555
1815.000000 1.322401 1.330320
1816.000000 1.323995 1.330705
1817.000000 1.316500 1.330433
